length_url,domain_length,directory_length,file_length,params_length,qty_slash_url,qty_dot_url,domain_in_ip,qty_at_url,asn_ip,time_domain_activation,time_domain_expiration,qty_hyphen_url,url_google_index,url_shortened,phishing
39,15,24,0,-1,5,1,0,0,19066,690,39,1,0,0,1
30,22,8,7,-1,1,1,0,0,3595,3111,175,0,0,0,1
37,27,10,0,-1,2,1,0,0,20013,8,356,2,0,0,1
10,10,-1,-1,-1,0,1,0,0,14618,7470,198,0,0,0,0
102,36,66,48,-1,3,3,0,0,47583,-1,-1,1,0,0,1
26,25,1,0,-1,1,2,0,0,19237,-1,-1,0,0,0,1
36,16,14,13,6,1,2,0,0,32934,7859,3464,0,0,0,0
18,18,-1,-1,-1,0,3,0,0,14061,-1,-1,0,0,0,0
50,49,1,0,-1,1,2,0,0,12876,-1,-1,5,0,0,1
74,9,65,9,-1,7,1,0,0,46606,2750,171,1,0,0,1
10,10,-1,-1,-1,0,1,0,0,-1,7,357,0,0,0,0
72,20,52,0,-1,2,1,0,0,20013,3594,57,2,0,0,1
16,15,1,0,-1,1,1,0,0,30475,2978,2865,0,0,0,1
26,16,10,9,-1,1,2,0,0,20013,2851,70,0,0,0,1
99,31,39,9,29,6,5,0,1,46562,-1,-1,1,0,0,1
26,20,6,0,-1,2,2,0,0,13335,-1,-1,0,0,0,0
33,19,14,0,-1,3,1,0,0,-1,1764,61,0,0,0,1
41,21,20,7,-1,3,2,0,0,15169,-1,-1,0,0,0,0
46,18,28,0,-1,2,1,0,0,13335,2347,208,2,0,0,1
34,23,11,0,-1,2,1,0,0,22611,5649,194,0,0,0,1
21,15,6,5,-1,1,2,0,0,15169,7043,261,0,0,0,0
23,23,-1,-1,-1,0,2,0,0,15169,7285,18,0,0,0,0
35,12,23,9,-1,3,2,0,0,32244,2600,321,0,0,0,1
304,18,1,0,285,1,2,0,0,32475,-1,-1,0,0,0,1
30,16,14,8,-1,2,3,0,0,11830,-1,-1,0,0,0,1
68,18,50,7,-1,4,3,0,0,44112,776,318,0,0,0,1
13,12,1,0,-1,1,1,0,0,13335,709,19,0,0,0,0
21,20,1,0,-1,1,2,0,0,13335,8189,211,0,0,0,0
52,12,24,9,16,3,4,1,0,44869,485,-1,0,0,0,1
39,16,23,8,-1,4,2,0,0,12824,2371,-1,0,0,0,1
20,20,-1,-1,-1,0,2,0,0,32787,7427,241,0,0,0,0
32,17,15,9,-1,2,4,0,0,36351,4975,1233,0,0,0,1
15,15,-1,-1,-1,0,2,0,0,20940,5357,1947,0,0,0,0
44,17,9,0,18,2,4,0,1,262292,3673,343,0,0,0,1
20,20,-1,-1,-1,0,2,0,0,43350,4487,260,0,0,0,0
66,26,40,0,-1,5,2,0,0,47172,4940,172,3,0,0,0
24,16,8,7,-1,1,2,0,0,32934,7860,3463,0,0,0,0
29,18,11,10,-1,1,2,0,0,8560,638,91,0,0,0,1
175,19,31,12,125,3,7,0,0,7303,-1,-1,0,0,0,1
37,15,22,0,-1,4,1,0,0,20013,6618,320,0,0,0,1
45,26,19,0,-1,4,2,0,0,26496,5020,457,0,0,0,1
48,22,26,7,-1,3,1,0,0,-1,866,-1,0,0,0,1
37,24,13,0,-1,3,4,0,0,7162,8120,-1,0,0,0,0
28,10,18,0,-1,4,1,0,0,45324,1720,470,0,0,0,1
26,22,4,3,-1,1,1,0,0,20013,3162,124,2,0,0,1
106,31,39,9,36,6,6,0,1,46562,-1,-1,1,0,0,1
17,17,-1,-1,-1,0,3,0,0,17639,-1,-1,0,0,0,0
37,37,-1,-1,-1,0,2,0,0,6364,865,229,0,0,0,0
56,16,40,8,-1,5,3,0,0,46606,743,350,1,0,0,1
71,19,25,9,27,3,3,0,1,197726,1240,220,2,0,0,1
13,13,-1,-1,-1,0,2,0,0,25454,-1,-1,0,0,0,0
15,15,-1,-1,-1,0,1,0,0,14618,5298,2736,0,0,0,0
17,16,1,0,-1,1,1,0,0,26496,2644,643,0,0,0,1
70,13,57,18,-1,5,2,0,0,41186,3733,283,2,0,0,1
16,16,-1,-1,-1,0,1,0,0,12876,749,345,0,0,0,0
36,22,14,0,-1,3,2,0,0,27715,4413,334,0,0,0,1
20,20,-1,-1,-1,0,2,0,0,20454,4018,364,0,0,0,0
31,22,9,8,-1,1,2,0,0,46606,1733,92,0,0,0,1
32,9,23,0,-1,4,1,0,0,32181,6448,125,0,0,0,1
15,15,-1,-1,-1,0,2,0,0,20940,8284,304,0,0,0,0
54,16,20,0,18,3,2,0,0,15169,-1,-1,0,0,0,1
17,17,-1,-1,-1,0,2,0,0,13335,3123,1259,0,0,0,0
21,20,1,0,-1,1,3,0,0,13335,364,0,0,0,0,0
63,14,49,21,-1,4,2,0,0,44112,991,104,2,0,0,1
21,14,7,0,-1,2,1,0,0,15169,-1,-1,0,0,0,1
13,13,-1,-1,-1,0,2,0,0,13238,7681,360,0,0,0,0
16,16,-1,-1,-1,0,2,0,0,26496,7784,249,0,0,0,0
40,15,25,0,-1,4,2,0,0,38365,4451,2123,1,0,0,1
67,17,50,9,-1,3,3,0,0,16276,2590,-1,0,0,0,1
60,9,24,0,27,4,3,0,0,19551,1333,127,0,0,0,1
51,13,38,0,-1,6,2,0,0,4670,6447,491,0,0,0,1
26,22,4,0,-1,2,2,0,0,26496,-1,-1,1,0,0,0
38,11,27,11,-1,3,2,0,0,13335,3742,274,1,0,0,1
131,18,11,10,102,8,6,0,0,16276,-1,-1,1,0,0,1
78,16,62,10,-1,6,3,0,0,26496,6659,226,3,0,0,1
9,8,1,0,-1,1,1,0,0,-1,438,291,0,0,0,0
15,15,-1,-1,-1,0,2,0,0,8075,9449,45,0,0,0,0
128,15,27,15,25,3,3,0,1,46606,948,147,1,0,0,1
38,17,21,0,-1,2,1,0,0,19066,2716,205,0,0,0,1
30,14,16,10,-1,2,2,0,0,34619,846,248,0,0,0,1
17,17,-1,-1,-1,0,2,0,0,31240,5803,405,0,0,0,0
24,24,-1,-1,-1,0,2,0,0,46606,947,147,0,0,0,0
13,12,1,0,-1,1,1,0,0,-1,1863,38,0,0,0,0
63,21,20,6,22,3,3,0,0,43146,3544,107,2,0,0,1
51,25,26,0,-1,4,2,0,0,20013,2538,18,0,0,0,1
268,25,1,0,242,7,5,0,0,49349,5,359,3,0,0,1
18,18,-1,-1,-1,0,2,0,0,13335,6253,320,0,0,0,0
134,11,123,9,-1,9,8,0,0,46606,7811,3512,2,0,0,1
12,12,-1,-1,-1,0,2,0,0,15169,9383,113,0,0,0,0
16,7,9,8,-1,1,1,0,0,13335,7685,714,0,0,0,0
40,21,1,0,18,1,1,0,0,31624,-1,-1,1,0,0,1
18,18,-1,-1,-1,0,2,0,0,26496,4563,184,0,0,0,0
23,18,5,0,-1,2,1,0,0,46606,1823,367,0,0,0,1
34,20,14,0,-1,3,1,0,0,12414,-1,-1,0,0,0,1
21,16,5,0,-1,2,1,0,0,20013,3187,464,0,0,0,1
59,16,43,15,-1,3,2,0,0,32934,7859,3464,3,0,0,0
15,15,-1,-1,-1,0,2,0,0,36351,7015,299,0,0,0,0
21,21,-1,-1,-1,0,3,0,0,7162,8023,-1,0,0,0,0
17,17,-1,-1,-1,0,2,0,0,47583,993,102,0,0,0,0
35,24,11,10,-1,1,2,0,0,31122,3586,65,0,0,0,1
45,16,29,0,-1,4,2,0,0,15169,-1,-1,0,0,0,1
261,25,56,13,180,5,3,0,0,8075,-1,-1,5,0,0,1
35,35,-1,-1,-1,0,5,0,0,52871,5088,24,0,0,0,0
17,16,1,0,-1,1,2,0,0,54113,-1,-1,0,0,0,0
21,21,-1,-1,-1,0,2,0,0,14061,5590,619,0,0,0,0
53,20,33,0,-1,6,1,0,0,26496,4158,224,0,0,0,1
9,9,-1,-1,-1,0,1,0,0,16073,7652,5,0,0,0,0
67,14,53,9,-1,6,4,0,0,26347,-1,-1,0,0,0,1
22,21,1,0,-1,1,2,0,0,6354,-1,-1,0,0,0,1
65,15,19,7,31,3,7,0,0,15169,-1,-1,0,0,0,0
62,14,48,18,-1,3,4,0,0,3701,6628,676,0,0,0,1
98,12,86,0,-1,7,1,0,0,43350,16,348,7,0,0,1
16,13,3,2,-1,1,1,0,0,13335,1239,221,0,0,0,0
23,23,-1,-1,-1,0,2,0,0,22611,5864,344,0,0,0,0
9,9,-1,-1,-1,0,1,0,0,16509,7752,281,0,0,0,0
74,24,50,11,-1,2,5,0,0,53055,7979,-1,0,0,0,0
22,22,-1,-1,-1,0,1,0,0,40034,4327,55,0,0,0,0
19,19,-1,-1,-1,0,2,0,0,198047,3334,683,1,0,0,0
18,17,1,0,-1,1,2,0,0,25532,2858,63,1,0,0,0
12,11,1,0,-1,1,1,0,0,62900,920,175,0,0,0,1
18,17,1,0,-1,1,2,0,0,13335,1127,699,0,0,0,0
11,11,-1,-1,-1,0,1,0,0,14618,4690,57,0,0,0,0
126,8,34,14,84,5,3,0,0,53824,1819,6,0,0,0,1
81,24,24,7,33,3,4,0,0,26347,4514,233,0,0,0,1
25,24,1,0,-1,1,3,0,0,1299,-1,-1,0,0,0,0
38,38,-1,-1,-1,0,2,0,0,47264,5096,1112,1,0,0,0
46,24,22,10,-1,3,3,0,0,20454,258,106,0,0,0,1
139,28,59,16,52,5,3,0,0,8075,-1,-1,2,0,0,1
31,19,12,0,-1,3,1,0,0,3595,6136,72,0,0,0,1
28,28,-1,-1,-1,0,3,0,0,9051,-1,-1,1,0,0,0
18,18,-1,-1,-1,0,2,0,0,53755,4685,427,0,0,0,0
24,24,-1,-1,-1,0,2,0,0,53667,4321,61,0,0,0,0
44,15,29,10,-1,4,3,0,0,34222,-1,164,0,0,0,1
9,9,-1,-1,-1,0,1,0,0,33070,10388,204,0,0,0,0
13,12,1,0,-1,1,1,0,0,13335,347,17,0,0,0,0
60,17,43,9,-1,5,3,0,0,20013,681,48,0,0,0,1
52,18,34,10,-1,4,2,0,0,20013,1808,17,0,0,0,1
44,23,21,14,-1,2,2,0,0,26496,2770,151,1,0,0,1
43,17,26,9,-1,5,3,0,0,32475,2289,266,0,0,0,1
13,13,-1,-1,-1,0,2,0,0,13335,5068,775,0,0,0,0
72,22,50,18,-1,2,3,0,0,15169,-1,-1,4,0,0,1
33,22,11,0,-1,2,3,0,0,44976,-1,-1,0,0,0,1
21,20,1,0,-1,1,2,0,0,196645,4259,123,0,0,0,0
74,24,50,41,-1,3,3,0,0,15169,-1,-1,6,0,0,0
144,19,73,4,52,8,3,0,0,3254,3595,91,0,0,0,1
27,16,11,10,-1,1,2,0,0,20013,4778,700,0,0,0,1
22,22,-1,-1,-1,0,3,0,0,6147,-1,-1,0,0,0,0
35,17,18,0,-1,4,2,0,0,26347,2606,1046,1,0,0,1
262,24,81,9,157,4,5,0,0,46606,5198,645,0,0,0,1
26,14,12,0,-1,3,2,0,0,20013,2455,101,0,0,0,1
63,18,45,9,-1,6,3,0,0,16347,478,251,1,0,0,1
41,20,21,12,-1,2,2,0,0,26496,4553,193,0,0,0,1
19,18,1,0,-1,1,3,0,0,201398,-1,-1,0,0,0,0
17,17,-1,-1,-1,0,1,0,0,16276,3736,1741,0,0,0,0
257,12,127,12,118,7,9,0,0,198610,1610,215,2,0,0,1
16,15,1,0,-1,1,2,0,0,20940,5355,1949,0,0,0,0
60,13,40,0,7,6,1,0,0,26496,1698,858,1,0,0,1
20,20,-1,-1,-1,0,2,0,0,13335,-1,-1,0,0,0,0
25,12,13,0,-1,3,2,0,0,20013,-1,-1,0,0,0,1
20,19,1,0,-1,1,3,0,0,200000,3356,661,1,0,0,1
33,27,6,0,-1,3,1,0,0,26496,5751,2284,1,0,0,1
22,22,-1,-1,-1,0,2,0,0,15576,4589,158,0,0,0,0
10,10,-1,-1,-1,0,1,0,0,24940,3614,402,0,0,0,0
24,10,14,13,-1,1,1,0,0,44636,1144,316,0,0,0,1
14,13,1,0,-1,1,2,0,0,38099,4157,1321,0,0,0,0
15,15,-1,-1,-1,0,2,0,0,395082,330,34,0,0,0,0
13,13,-1,-1,-1,0,2,0,0,-1,7084,220,0,0,0,0
89,22,67,27,-1,6,3,0,0,2516,2088,102,6,0,0,0
38,14,15,0,9,3,2,0,0,16276,7983,415,0,0,0,0
36,17,19,0,-1,3,1,0,0,32475,290,74,0,0,0,1
153,20,62,0,71,3,2,0,0,16509,-1,-1,9,0,0,1
20,19,1,0,-1,1,3,0,0,13335,-1,-1,0,0,0,0
53,25,28,10,-1,3,2,0,0,26496,6560,13,0,0,0,1
12,11,1,0,-1,1,1,0,0,46606,444,285,0,0,0,0
62,17,19,13,26,2,5,0,1,30994,1228,232,0,0,0,1
317,16,31,15,246,3,16,0,0,58400,-1,-1,1,0,0,1
17,17,-1,-1,-1,0,1,0,0,33182,5501,1438,1,0,0,0
21,21,-1,-1,-1,0,4,0,0,54540,8120,-1,0,0,0,0
73,22,51,0,-1,5,2,0,0,55660,1077,18,0,0,0,1
15,9,6,5,-1,1,1,0,0,36352,38,326,0,0,0,1
37,16,21,11,-1,3,2,0,0,26496,1634,2018,0,0,0,1
26,26,-1,-1,-1,0,3,0,0,27715,8120,-1,0,0,0,0
35,13,22,0,-1,4,2,0,0,17451,646,83,0,0,0,1
44,11,33,9,-1,4,2,0,0,46606,964,496,0,0,0,1
9,9,-1,-1,-1,0,1,0,0,13335,3183,103,0,0,0,0
112,77,35,0,-1,2,7,0,0,8473,-1,-1,1,0,0,1
16,15,1,0,-1,1,3,0,0,16509,3789,1688,0,0,0,0
23,13,10,0,-1,2,1,0,0,45324,184,180,0,0,0,1
35,18,17,4,-1,2,1,0,0,12824,733,-1,2,0,0,1
79,29,50,9,-1,6,4,0,0,8151,-1,-1,0,0,0,1
21,20,1,0,-1,1,3,0,0,18182,2576,345,0,0,0,0
105,13,92,32,-1,3,1,0,0,21064,4153,-1,5,0,0,1
17,16,1,0,-1,1,2,0,0,1299,-1,-1,0,0,0,0
8,8,-1,-1,-1,0,1,0,0,19324,6150,423,0,0,0,0
17,17,-1,-1,-1,0,2,0,0,49981,62,302,0,0,0,0
16,16,-1,-1,-1,0,2,0,0,-1,2534,22,0,0,0,0
35,22,13,4,-1,2,2,0,0,-1,7488,3468,0,0,0,0
49,27,22,0,-1,3,1,0,0,33182,5834,9,0,0,0,1
18,18,-1,-1,-1,0,2,0,0,56694,6405,168,0,0,0,0
50,23,27,0,-1,6,2,0,0,27310,-1,-1,0,0,0,1
29,9,20,0,-1,3,1,0,0,26496,3112,174,1,0,0,1
117,18,9,8,90,1,7,0,0,8972,-1,-1,2,0,0,1
20,19,1,0,-1,1,2,0,0,46844,578,151,1,0,0,1
49,10,39,12,-1,3,3,0,0,714,-1,-1,0,0,0,1
147,12,71,15,64,8,2,0,0,13576,3519,132,1,0,0,1
62,17,45,3,-1,2,1,0,0,16509,1788,37,1,0,0,1
12,11,1,0,-1,1,1,0,0,38843,3016,642,0,0,0,0
20,19,1,0,-1,1,3,0,0,63949,4552,927,0,0,0,0
41,23,18,17,-1,1,2,0,0,46606,-1,-1,1,0,0,1
29,19,10,3,-1,2,2,0,0,-1,-1,-1,0,0,0,1
19,11,8,7,-1,1,2,0,0,20013,4062,320,0,0,0,1
17,16,1,0,-1,1,1,0,0,46606,4365,17,0,0,0,0
40,7,33,29,-1,2,1,0,0,8068,1831,359,1,0,0,1
27,26,1,0,-1,1,3,0,0,1280,-1,-1,0,0,0,0
61,15,46,0,-1,5,2,0,0,8075,9448,46,3,0,0,0
10,10,-1,-1,-1,0,1,0,0,12876,4810,130,0,0,0,0
42,19,23,10,-1,3,2,0,0,393960,3413,238,0,0,0,1
70,16,54,8,-1,5,3,0,0,27715,876,218,4,0,0,1
32,27,5,4,-1,1,4,0,0,20013,8062,-1,0,0,0,0
67,16,51,6,-1,6,1,0,0,11831,2797,489,0,0,0,1
19,19,-1,-1,-1,0,2,0,0,32475,4902,210,0,0,0,0
23,22,1,0,-1,1,2,0,0,262256,4088,1416,0,0,0,0
64,14,8,5,42,2,1,0,0,262254,200,164,0,0,0,1
70,38,32,10,-1,3,2,0,0,47583,-1,-1,1,0,0,1
13,13,-1,-1,-1,0,2,0,0,38661,-1,-1,0,0,0,0
49,14,15,9,20,2,3,0,1,19551,2319,236,0,0,0,1
25,15,10,9,-1,1,2,0,0,20013,1802,388,0,0,0,1
20,20,-1,-1,-1,0,2,0,0,395082,6434,504,0,0,0,0
107,26,38,26,43,2,4,0,1,29222,-1,-1,2,0,0,1
54,24,30,0,-1,4,4,0,0,20013,3663,353,0,0,0,1
12,12,-1,-1,-1,0,1,0,0,29854,3084,202,0,0,0,0
21,21,-1,-1,-1,0,2,0,0,8075,5805,769,0,0,0,0
15,15,-1,-1,-1,0,2,0,0,15133,8350,780,0,0,0,0
155,16,129,0,10,9,2,0,0,31815,5415,63,0,0,0,1
73,20,53,0,-1,3,2,0,0,8075,385,344,7,0,0,1
60,19,41,0,-1,5,2,0,0,54641,2864,57,1,0,0,1
19,18,1,0,-1,1,2,0,0,16509,-1,-1,0,0,0,0
33,21,12,9,-1,2,2,0,0,31624,-1,-1,1,0,0,1
22,14,8,5,-1,2,1,0,0,262254,83,281,0,0,0,1
73,15,19,10,39,2,2,0,0,26496,386,343,0,0,0,1
16,16,-1,-1,-1,0,1,0,0,13335,869,224,1,0,0,0
14,14,-1,-1,-1,0,1,0,0,46606,2612,309,0,0,0,0
26,19,7,6,-1,1,2,0,0,46606,2621,300,0,0,0,1
31,17,14,0,-1,3,2,0,0,32244,3712,304,0,0,0,1
15,15,-1,-1,-1,0,1,0,0,32748,3951,1162,0,0,0,0
76,21,34,9,21,5,3,0,1,40034,370,359,0,0,0,1
94,18,56,7,20,5,4,0,1,20013,4577,170,2,0,0,1
35,15,20,0,-1,3,1,0,0,33182,5716,127,1,0,0,1
65,14,51,10,-1,5,2,0,0,19551,6212,727,1,0,0,1
47,22,25,20,-1,2,1,0,0,40676,1307,153,0,0,0,1
14,14,-1,-1,-1,0,2,0,0,30633,2849,72,0,0,0,0
29,20,9,0,-1,2,2,0,0,6354,-1,-1,0,0,0,1
20,10,10,9,-1,1,1,0,0,28269,3265,21,0,0,0,1
9,9,-1,-1,-1,0,1,0,0,29389,7387,281,0,0,0,0
13,12,1,0,-1,1,1,0,0,55293,6679,990,0,0,0,0
160,22,138,7,-1,6,12,0,0,24940,2531,25,4,0,0,1
64,12,29,9,23,3,3,0,1,22612,781,313,0,0,0,1
35,12,23,22,-1,1,2,0,0,50673,1871,319,1,0,0,0
22,21,1,0,-1,1,2,0,0,-1,5417,3348,0,0,0,0
50,24,26,9,-1,3,2,0,0,24446,1803,387,0,0,0,1
18,18,-1,-1,-1,0,2,0,0,26496,5606,237,0,0,0,0
32,12,20,9,-1,2,2,0,0,14259,1658,167,0,0,0,1
26,26,-1,-1,-1,0,2,0,0,32244,5585,258,0,0,0,0
25,24,1,0,-1,1,3,0,0,13335,3402,2806,0,0,0,0
11,11,-1,-1,-1,0,2,0,0,50673,2257,298,0,0,0,0
15,14,1,0,-1,1,2,0,0,13335,4495,983,0,0,0,0
52,16,5,4,31,1,2,0,0,15169,-1,-1,0,0,0,1
16,16,-1,-1,-1,0,2,0,0,6939,6929,3297,0,0,0,0
45,19,26,10,-1,2,2,0,0,26496,1127,333,1,0,0,1
38,14,24,0,-1,4,1,0,0,13335,342,22,1,0,0,1
54,21,33,19,-1,3,2,0,0,46606,446,282,0,0,0,1
105,12,67,21,26,5,7,0,1,6697,2225,330,0,0,0,1
17,16,1,0,-1,1,2,0,0,13335,4712,35,0,0,0,0
39,34,5,0,-1,2,1,0,0,46549,2483,73,0,0,0,1
22,14,8,7,-1,1,3,0,0,13335,649,80,0,0,0,1
23,23,-1,-1,-1,0,4,0,0,262691,8469,-1,0,0,0,0
54,17,37,0,-1,5,3,0,0,20013,681,48,0,0,0,1
12,11,1,0,-1,1,1,0,0,21409,556,173,0,0,0,0
21,17,4,0,-1,2,2,0,0,15169,230,134,0,0,0,0
83,19,64,30,-1,6,2,0,0,54113,8857,2099,3,0,0,0
28,13,15,8,-1,2,1,0,0,55660,309,55,1,0,0,1
22,21,1,0,-1,1,2,0,0,27647,7109,2387,0,0,0,0
31,17,14,8,-1,2,1,0,0,63068,1274,186,0,0,0,1
32,18,14,0,-1,3,1,0,0,17054,1101,359,0,0,0,1
20,19,1,0,-1,1,3,0,0,3462,6846,3411,0,0,0,0
15,15,-1,-1,-1,0,2,0,0,26496,2352,569,0,0,0,0
20,20,-1,-1,-1,0,1,0,0,13335,-1,-1,0,0,0,0
162,37,108,11,17,10,4,0,0,47583,-1,-1,3,0,0,1
58,18,40,12,-1,4,3,0,0,20013,2425,131,2,0,0,1
40,11,1,0,-1,4,1,0,0,13414,6831,473,0,0,0,0
14,14,-1,-1,-1,0,2,0,0,174,5482,361,0,0,0,0
50,41,9,0,-1,2,3,0,0,15149,-1,-1,0,0,0,1
41,20,21,0,-1,3,2,0,0,60117,-1,-1,0,0,0,1
17,16,1,0,-1,1,1,0,0,16509,336,393,0,0,0,0
39,24,15,14,-1,1,3,0,0,-1,-1,-1,0,0,0,1
15,15,-1,-1,-1,0,1,0,0,26496,7711,1418,0,0,0,0
44,24,20,8,-1,3,2,0,0,6428,6501,72,0,0,0,1
18,18,-1,-1,-1,0,3,0,0,33182,8142,-1,0,0,0,0
38,22,16,0,-1,2,2,0,0,24940,-1,-1,0,0,0,1
29,28,1,0,-1,1,2,0,0,46606,4041,2168,0,0,0,0
11,11,-1,-1,-1,0,2,0,0,15815,-1,-1,0,0,0,0
30,19,11,10,-1,1,3,0,0,26496,1049,411,0,0,0,1
29,29,-1,-1,-1,0,4,0,0,27715,8234,-1,0,0,0,0
40,15,25,10,-1,3,3,0,0,20013,3230,56,1,0,0,1
27,26,1,0,-1,1,2,0,0,20013,2258,297,0,0,0,0
41,14,27,9,-1,3,3,0,0,16276,2515,406,2,0,0,1
46,21,1,0,24,1,2,0,0,30148,2333,1318,0,0,0,1
56,24,32,0,-1,5,2,0,0,12322,-1,-1,0,0,0,1
42,22,20,0,-1,4,1,0,0,36024,1413,47,0,0,0,1
27,11,16,10,-1,2,2,0,0,22611,6581,357,0,0,0,1
11,11,-1,-1,-1,0,2,0,0,31624,-1,-1,0,0,0,0
11,11,-1,-1,-1,0,1,0,0,16509,7632,401,0,0,0,0
24,24,-1,-1,-1,0,2,0,0,12978,5580,1359,0,0,0,0
27,21,6,0,-1,2,2,0,0,30217,4745,2,1,0,0,0
55,13,42,10,-1,5,1,0,0,17054,1580,245,0,0,0,1
30,16,14,13,-1,1,2,0,0,32934,7858,3465,0,0,0,0
17,17,-1,-1,-1,0,2,0,0,26496,602,127,1,0,0,0
12,12,-1,-1,-1,0,1,0,0,61969,914,180,0,0,0,0
14,14,-1,-1,-1,0,1,0,0,35415,1441,384,0,0,0,0
25,12,13,12,-1,1,2,0,0,46606,603,126,0,0,0,1
21,14,7,6,-1,1,4,1,0,61138,-1,-1,0,0,0,1
60,26,34,9,-1,4,3,0,0,47583,-1,-1,0,0,0,1
99,20,79,0,-1,9,2,0,0,20454,1843,347,2,0,0,1
54,18,36,9,-1,4,3,0,0,26347,2313,242,1,0,0,1
34,33,1,0,-1,1,3,0,0,14618,3389,262,0,0,0,0
105,22,16,4,67,3,6,0,1,18479,-1,-1,3,0,0,1
120,16,104,98,-1,2,2,0,0,43821,-1,-1,0,0,0,0
35,10,25,0,-1,3,2,0,0,36352,1119,341,0,0,0,1
33,14,19,9,-1,2,2,0,0,31624,-1,-1,0,0,0,1
11,11,-1,-1,-1,0,1,0,0,42632,2483,73,0,0,0,0
15,15,-1,-1,-1,0,2,0,0,13335,2236,319,0,0,0,0
26,11,15,0,-1,2,1,0,0,19551,1440,20,2,0,0,1
344,24,34,9,286,3,14,0,1,6697,-1,-1,2,0,0,1
35,17,1,0,17,2,2,0,0,31815,3706,676,0,0,0,1
14,14,-1,-1,-1,0,2,0,0,53755,3922,95,0,0,0,0
18,18,-1,-1,-1,0,4,0,0,28209,8023,-1,0,0,0,0
104,11,93,20,-1,3,7,0,0,8377,2982,304,0,0,0,1
13,12,1,0,-1,1,2,0,0,54113,5770,1169,0,0,0,0
42,21,21,6,-1,3,3,0,0,29873,2625,296,0,0,0,1
18,10,8,7,-1,1,1,0,0,13335,7436,232,0,0,0,0
17,17,-1,-1,-1,0,2,0,0,13335,6296,277,0,0,0,0
15,15,-1,-1,-1,0,1,0,0,61969,270,459,0,0,0,0
18,17,1,0,-1,1,2,0,0,14061,2390,165,0,0,0,0
22,17,5,0,-1,2,2,0,0,16509,160,204,0,0,0,0
541,19,9,5,513,2,2,0,0,40034,-1,-1,19,0,0,1
35,19,16,0,-1,3,1,0,0,22612,238,126,0,0,0,1
17,17,-1,-1,-1,0,3,0,0,20013,8023,-1,0,0,0,0
34,17,17,10,-1,2,2,0,0,26347,1891,299,0,0,0,1
32,19,13,0,-1,3,2,0,0,19066,-1,-1,0,0,0,1
39,16,23,9,-1,3,3,0,0,16347,1010,85,0,0,0,1
17,17,-1,-1,-1,0,2,0,0,20013,220,144,0,0,0,0
50,20,30,25,-1,2,1,0,0,31727,2209,346,1,0,0,1
57,16,18,9,23,2,3,0,1,46606,953,507,0,0,0,1
83,13,70,10,-1,9,3,0,0,39570,1474,351,1,0,0,1
60,11,49,12,-1,6,2,0,0,46606,2033,157,0,0,0,1
10,10,-1,-1,-1,0,1,0,0,35415,1000,95,0,0,0,0
42,10,32,31,-1,1,1,0,0,62041,-1,-1,5,0,0,1
65,19,46,14,-1,5,3,0,0,8685,2621,300,0,0,0,1
12,12,-1,-1,-1,0,2,0,0,20013,7912,123,0,0,0,0
14,14,-1,-1,-1,0,1,0,0,26496,3573,78,0,0,0,0
21,17,4,0,-1,2,2,0,0,22612,3859,158,1,0,0,1
50,23,10,9,17,1,2,0,0,46606,70,294,1,0,0,1
36,14,22,0,-1,4,1,0,0,42910,5224,253,0,0,0,1
15,15,-1,-1,-1,0,2,0,0,44479,-1,-1,0,0,0,0
16,10,6,0,-1,2,1,0,0,20013,956,139,0,0,0,1
92,25,67,10,-1,6,5,0,0,51557,-1,-1,2,0,0,1
12,12,-1,-1,-1,0,2,0,0,31252,7342,327,0,0,0,0
23,23,-1,-1,-1,0,4,0,0,28299,8006,-1,0,0,0,0
57,11,5,0,41,2,1,0,0,13335,11,353,0,0,0,1
49,35,14,13,-1,1,3,0,0,13335,-1,-1,1,0,0,1
50,20,30,21,-1,2,3,0,0,31042,2608,313,1,0,0,1
30,15,15,14,-1,1,1,0,0,3327,4509,238,0,0,0,0
34,17,17,0,-1,4,3,0,0,19271,-1,-1,0,0,0,1
111,13,98,11,-1,3,2,0,0,16276,4845,267,7,0,0,0
104,35,69,9,-1,5,4,0,0,55002,-1,-1,7,0,0,1
138,12,126,67,-1,6,3,0,0,28604,-1,-1,14,0,0,0
52,19,33,0,-1,5,2,0,0,19066,-1,-1,1,0,0,1
33,14,19,14,-1,2,3,0,0,45899,-1,-1,0,0,0,1
137,18,9,8,110,7,7,0,0,8972,-1,-1,0,0,0,1
16,16,-1,-1,-1,0,2,0,0,201999,27,337,0,0,0,0
70,17,53,16,-1,5,2,0,0,15169,1259,201,1,0,0,1
43,27,16,9,-1,3,3,0,0,42503,3707,-1,1,0,0,1
62,22,19,6,21,3,4,0,0,20013,1486,339,1,0,0,1
8,8,-1,-1,-1,0,1,0,0,16509,8307,457,0,0,0,0
167,13,154,0,-1,7,3,0,0,14618,-1,-1,3,0,0,1
99,23,46,9,30,5,5,0,1,26496,2321,234,1,0,0,1
13,12,1,0,-1,1,1,0,0,16276,2709,211,0,0,0,0
17,11,6,0,-1,2,2,0,0,-1,10673,282,0,0,0,0
19,18,1,0,-1,1,1,0,0,2516,1026,69,0,0,0,0
15,15,-1,-1,-1,0,3,0,0,26347,-1,-1,0,0,0,0
