length_url,domain_length,directory_length,file_length,params_length,qty_slash_url,qty_dot_url,domain_in_ip,qty_at_url,asn_ip,time_domain_activation,time_domain_expiration,qty_hyphen_url,url_google_index,url_shortened,phishing
213,14,3,0,186,11,4,1,0,15169,8348,2973,3,0,0,1
34,26,0,0,-1,3,2,0,0,12876,6875,65,0,0,0,0
36,19,8,0,-1,3,3,0,0,-1,5129,349,0,1,0,1
129,18,58,0,43,8,2,1,0,13335,2500,57,3,1,0,1
59,41,9,0,-1,3,5,0,0,15169,5612,232,0,1,1,1
23,15,0,0,-1,3,1,0,0,-1,7,357,0,1,0,1
33,23,2,0,-1,3,2,0,0,16509,-1,262,2,0,0,1
24,17,-1,-1,-1,2,1,0,0,8560,-1,0,0,0,0,0
26,18,0,0,-1,3,2,0,0,16276,7068,1289,0,0,0,0
44,15,15,6,-1,5,3,0,0,24940,7158,149,0,0,0,0
50,14,14,14,-1,5,2,0,0,15169,2305,252,0,1,0,1
123,17,25,73,-1,6,3,1,0,396982,2411,145,12,0,1,0
23,15,0,0,-1,3,1,0,0,-1,7682,354,0,0,0,1
55,16,31,0,-1,6,1,1,0,16509,7300,1100,0,0,0,0
25,12,4,0,-1,3,2,0,0,12348,-1,0,0,0,0,1
46,32,6,0,-1,3,4,0,0,-1,5627,217,1,1,1,1
102,16,72,6,-1,9,2,0,0,200000,1706,120,2,1,0,1
32,16,7,0,-1,4,1,0,0,208161,-1,0,0,1,0,1
38,14,6,10,-1,4,3,0,0,-1,62,303,1,1,0,1
60,28,24,0,-1,6,2,0,0,-1,-1,75,1,1,0,1
29,14,7,0,-1,3,2,0,0,132203,2881,2596,0,1,0,1
73,19,43,3,-1,8,1,0,0,16509,2381,1270,1,1,0,1
56,48,0,0,-1,3,2,0,0,19557,7128,176,3,1,0,1
55,13,23,10,-1,5,3,0,0,16509,-1,0,0,1,0,0
23,14,0,0,-1,3,2,0,0,13335,6318,256,0,0,0,0
47,20,19,0,-1,3,2,0,0,13335,6196,1108,2,0,0,0
74,26,11,29,-1,4,3,0,0,-1,7521,515,3,0,0,0
50,22,7,13,-1,4,3,0,0,16276,4341,42,0,1,0,1
104,20,3,0,72,4,4,0,1,-1,254,112,0,0,0,1
147,18,10,9,101,5,2,0,0,-1,-1,177,0,1,0,1
34,26,0,0,-1,3,2,0,0,-1,1724,102,0,0,0,0
32,23,0,0,-1,3,2,0,0,13335,-1,0,0,0,0,0
80,15,57,0,-1,3,3,0,0,32298,8973,1913,6,1,0,0
27,19,0,0,-1,3,3,0,0,16509,7936,100,0,0,0,0
25,11,6,0,-1,4,1,0,0,-1,2197,6,0,1,0,1
38,18,11,0,-1,3,3,0,0,396982,7681,1085,1,0,0,0
30,12,6,3,-1,4,2,0,0,13335,9161,335,0,1,0,0
61,25,6,22,-1,4,4,0,0,16509,9379,491,0,1,0,0
32,24,0,0,-1,3,3,0,0,35470,-1,319,0,0,0,0
68,11,27,22,-1,7,3,0,0,13040,-1,0,0,0,0,0
60,14,29,9,-1,6,2,0,0,9009,3116,171,1,1,0,1
79,26,45,0,-1,8,2,0,0,209242,2295,1358,1,1,0,1
132,54,19,0,49,5,5,1,0,-1,4003,14,1,1,0,1
85,19,22,13,21,5,4,0,0,-1,913,183,0,1,1,1
49,23,18,0,-1,3,3,0,0,13335,6631,1404,1,0,0,0
37,17,10,2,-1,5,1,0,0,31034,2675,246,0,0,0,1
25,17,0,0,-1,3,3,0,0,63949,-1,0,0,0,0,0
21,14,-1,-1,-1,2,1,0,0,-1,2,363,1,1,0,1
32,16,7,0,-1,3,2,0,0,9752,4800,1775,0,0,1,0
115,34,17,46,8,6,2,0,0,8075,8019,381,2,1,1,1
54,27,8,11,-1,4,2,1,0,24940,7159,147,0,1,0,0
51,33,9,0,-1,3,3,0,0,-1,232,134,0,1,0,1
94,20,66,0,-1,3,4,1,0,16509,5051,51,10,0,0,0
42,25,9,0,-1,3,2,0,0,3170,6256,2509,0,0,0,0
38,25,0,0,-1,3,2,0,0,2635,5158,1050,1,1,0,1
53,21,11,13,-1,4,2,0,0,396982,3747,528,0,1,0,0
68,24,6,30,-1,4,3,0,0,29802,-1,2785,3,0,0,0
82,15,39,19,-1,6,2,1,0,16625,9283,60,2,0,1,0
72,16,31,17,-1,7,2,0,0,396982,-1,0,3,1,0,1
26,19,-1,-1,-1,2,2,0,0,2635,5160,1048,0,0,0,0
72,20,25,6,12,5,3,1,0,-1,495,236,1,1,0,1
24,16,0,0,-1,3,2,0,0,38631,7603,514,0,0,0,0
41,22,10,0,-1,5,3,0,0,-1,13,0,1,1,0,1
82,16,41,4,11,6,2,0,0,15169,8348,2973,0,1,0,1
65,16,36,4,-1,6,2,0,0,15169,8348,2974,0,1,0,1
29,20,0,0,-1,3,2,0,0,13335,1350,111,0,1,0,1
40,15,10,0,6,5,2,0,0,20473,6802,137,0,1,0,0
60,20,9,23,-1,4,3,0,0,23273,4670,443,1,0,0,0
45,20,17,0,-1,5,2,0,0,13335,7914,485,1,0,0,0
27,18,0,0,-1,3,2,0,0,16509,7424,611,0,0,0,0
47,14,19,6,-1,5,3,0,0,13335,7501,169,0,0,0,0
40,13,10,9,-1,5,4,1,0,14061,-1,0,0,1,0,1
72,23,19,22,-1,5,3,0,0,209242,6006,2759,1,1,0,0
36,20,7,0,-1,3,2,0,0,37963,1561,630,0,0,0,1
32,12,12,0,-1,5,1,0,0,16509,-1,0,1,0,0,0
40,22,3,7,-1,4,1,0,0,22612,4058,324,0,1,0,1
52,15,16,13,-1,5,3,0,0,29873,-1,98,0,1,0,0
109,14,86,0,-1,9,2,0,0,54113,9896,694,8,0,0,0
109,15,65,0,20,10,4,0,0,-1,-1,0,2,1,0,1
361,20,7,12,312,4,3,0,0,-1,187,178,0,1,0,1
55,14,33,0,-1,4,1,1,0,8560,5233,246,0,1,0,1
43,26,9,0,-1,3,4,0,0,19557,7050,254,0,1,0,1
27,15,3,0,-1,4,2,0,0,16509,5901,672,0,0,0,0
123,23,9,10,71,5,9,0,0,36112,-1,0,0,1,0,1
58,21,15,14,-1,4,2,0,0,13335,6622,683,3,1,0,0
44,36,0,0,-1,3,2,0,0,15169,7298,371,0,0,1,0
24,15,0,0,-1,3,3,0,0,13335,2544,13,0,0,0,0
57,24,12,12,-1,5,3,0,0,14618,7939,825,0,0,0,0
359,23,22,0,305,20,22,0,0,-1,1709,482,0,1,0,1
23,14,0,0,-1,3,2,0,0,-1,867,593,0,0,0,1
25,16,0,0,-1,3,2,0,0,20,4169,1674,0,0,0,0
25,16,0,0,-1,3,2,0,0,13335,2901,1115,0,0,0,0
25,16,0,0,-1,3,2,0,0,146943,7048,257,0,0,0,0
33,24,0,0,-1,3,2,0,0,-1,2835,86,0,1,0,1
57,21,5,22,-1,4,2,0,0,14907,6340,600,0,0,0,0
69,17,44,0,-1,6,4,0,0,131965,5804,769,1,1,0,1
34,26,0,0,-1,3,2,0,0,16276,7081,588,0,0,0,0
73,26,28,10,-1,6,3,0,0,254,9129,732,0,0,0,0
23,16,-1,-1,-1,2,2,0,0,-1,4329,265,0,0,0,0
135,32,39,46,8,7,2,0,0,8075,8018,382,2,1,1,1
35,26,0,0,-1,3,2,0,0,54113,2837,84,1,1,0,1
73,17,18,30,-1,5,1,1,0,13335,6056,192,3,0,0,0
77,20,35,14,-1,9,3,0,0,-1,916,179,1,1,0,1
45,15,12,10,-1,5,2,0,0,13335,3094,1655,0,0,0,1
31,23,0,0,-1,3,2,0,0,13335,4991,122,0,0,0,0
75,18,15,33,-1,6,2,0,0,16625,10674,285,5,0,1,0
64,12,5,38,-1,4,1,0,0,16509,5349,2320,4,0,1,0
31,22,0,0,-1,3,2,0,0,-1,1170,290,0,1,0,0
45,15,22,0,-1,6,2,0,0,13335,9074,1883,1,0,0,0
47,18,20,0,-1,6,2,1,0,-1,-1,0,0,1,0,1
61,21,13,19,-1,5,3,0,0,13335,7351,319,0,0,0,0
23,14,0,0,-1,3,2,0,0,13335,5445,34,0,0,0,0
26,18,0,0,-1,3,2,0,0,13335,5029,85,0,0,0,0
78,10,20,11,28,6,4,0,1,-1,-1,0,0,1,0,1
39,30,0,0,-1,3,2,0,0,13335,6962,343,0,0,0,0
46,18,6,14,-1,5,3,0,0,50827,4182,200,0,1,1,1
22,13,0,0,-1,3,2,0,0,16509,9163,333,0,0,0,0
87,21,25,0,31,7,4,0,1,-1,919,541,1,1,0,1
64,15,2,39,-1,4,2,0,0,54113,8833,503,0,0,0,0
57,30,11,8,-1,4,2,0,0,13335,7619,129,0,0,1,0
63,15,29,11,-1,7,2,0,0,-1,5056,422,0,0,0,1
190,13,34,9,125,7,5,0,0,-1,4564,185,11,1,1,1
25,16,0,0,-1,3,2,0,0,13335,6964,1071,0,0,0,0
263,214,41,0,-1,6,13,0,1,-1,2660,3183,0,1,1,1
80,17,3,52,-1,4,3,0,0,54113,7292,377,5,0,0,0
30,22,0,0,-1,3,1,0,0,29873,-1,388,0,0,0,0
28,20,-1,-1,-1,2,2,0,0,13335,4460,287,1,0,0,0
26,11,6,0,-1,4,1,0,0,53831,519,212,0,1,0,1
46,15,13,10,-1,5,2,0,0,-1,3534,484,0,1,0,1
63,22,33,0,-1,7,3,0,0,203417,6391,183,0,1,0,1
22,15,-1,-1,-1,2,2,0,0,24940,1112,348,0,0,0,0
84,17,59,0,-1,5,2,0,0,14618,5136,342,8,0,0,0
70,16,9,37,-1,4,2,0,0,2686,8030,3292,3,0,0,0
45,28,9,0,-1,3,5,0,0,-1,5613,231,0,1,1,1
119,25,83,2,-1,6,1,0,0,-1,5,360,8,1,0,1
58,18,32,0,-1,3,2,1,0,13335,4941,172,0,1,0,1
121,46,19,0,47,5,5,1,0,-1,3992,25,0,1,0,1
53,17,14,13,-1,5,3,0,0,16509,8833,299,1,0,0,0
21,12,0,0,-1,3,2,0,0,43541,3851,88,0,0,0,0
186,16,162,0,-1,9,2,1,0,16509,-1,-1,2,1,0,1
51,28,15,0,-1,3,3,0,0,10929,3164,124,3,0,0,0
20,11,0,0,-1,3,1,0,0,-1,4,361,0,1,0,1
22,13,0,0,-1,3,2,0,0,60781,-1,110,0,0,0,0
41,24,9,0,-1,3,3,0,0,-1,7189,116,2,1,0,1
124,50,3,15,47,4,4,1,0,-1,3993,24,1,1,0,1
30,22,0,0,-1,3,2,0,0,-1,269,96,0,1,0,0
60,35,17,0,-1,3,2,0,0,3170,6255,2510,0,0,0,0
75,14,20,32,-1,5,1,1,0,-1,2192,365,0,1,0,1
19,10,0,0,-1,3,2,0,0,21069,-1,0,0,0,0,0
123,17,51,9,37,10,5,0,1,-1,4609,139,1,1,0,1
65,29,14,14,-1,4,2,0,0,206281,580,151,1,1,0,1
38,30,0,0,-1,3,2,0,0,15169,7297,372,0,0,1,0
24,16,0,0,-1,3,2,0,0,198610,3987,395,1,0,0,0
73,11,18,36,-1,5,1,0,0,54113,8121,1375,5,0,0,0
16,9,-1,-1,-1,2,1,0,0,206281,4050,0,0,0,0,0
44,14,16,5,-1,5,2,0,0,13335,7480,1651,1,0,0,0
57,35,11,3,-1,4,2,0,0,13335,7615,134,0,0,1,0
37,28,0,0,-1,3,2,0,0,10929,4544,204,2,0,0,0
51,25,8,9,-1,4,3,0,0,-1,2072,119,1,1,0,1
103,31,64,0,-1,9,2,0,0,-1,1570,256,1,1,0,1
28,19,0,0,-1,3,2,0,0,-1,164,201,0,1,1,1
59,37,14,0,-1,4,2,0,0,400754,1834,358,0,1,0,1
33,16,8,0,-1,4,1,0,0,16276,1077,19,1,0,0,1
28,19,0,0,-1,3,2,0,0,397273,3252,1496,0,0,0,0
64,18,14,23,-1,5,4,1,0,8075,10678,281,1,1,1,0
88,14,45,20,-1,8,2,0,0,13335,5442,37,0,0,1,0
79,19,24,28,-1,5,2,0,0,54113,9120,376,5,0,0,0
35,12,12,2,-1,4,1,0,0,-1,1220,251,2,1,0,1
44,13,8,15,-1,4,2,0,0,13335,9226,1832,1,1,0,0
57,16,21,11,-1,5,3,0,0,32286,7069,236,0,0,0,0
35,27,0,0,-1,3,3,0,0,133618,4827,287,0,0,0,0
32,23,0,0,-1,3,2,0,0,50474,-1,467,0,0,0,0
48,39,0,0,-1,3,2,0,0,-1,523,573,1,0,0,1
36,11,8,9,-1,4,2,0,0,-1,1015,80,0,1,0,1
66,14,44,0,-1,5,1,0,0,48254,1756,1897,2,0,0,0
114,21,51,9,24,10,5,0,1,-1,4621,127,1,1,0,1
24,16,0,0,-1,3,2,0,0,201021,2705,217,0,0,0,0
72,27,37,0,-1,9,1,0,0,-1,431,299,0,1,0,1
39,17,14,0,-1,4,2,0,0,209097,6076,1960,0,1,0,1
55,15,32,0,-1,3,3,1,0,14992,-1,0,0,1,0,1
28,20,0,0,-1,3,2,0,0,54113,8350,50,0,0,0,0
27,17,2,0,-1,4,2,0,0,400754,2307,250,1,1,0,1
51,15,28,0,-1,3,2,0,0,54113,5885,1420,6,0,0,0
63,13,41,0,-1,3,2,0,0,13335,7421,1344,6,0,0,0
35,27,0,0,-1,3,3,0,0,-1,7,358,1,1,0,1
27,18,0,0,-1,3,2,0,0,13335,3737,281,0,0,0,0
31,22,0,0,-1,3,2,0,0,14618,2529,1122,1,0,0,0
36,29,-1,-1,-1,2,2,0,0,15169,7298,371,0,0,1,0
21,13,0,0,-1,3,2,0,0,49505,7501,190,0,0,0,0
34,13,13,0,-1,5,1,0,0,-1,1400,61,0,1,0,1
24,16,0,0,-1,3,2,0,0,1103,5637,0,0,0,0,0
62,26,14,6,-1,6,4,0,0,-1,5627,217,0,1,1,1
43,35,0,0,-1,3,4,0,0,-1,-1,0,1,1,0,1
78,29,17,0,23,5,3,0,0,29119,7083,952,0,1,0,1
46,17,21,0,-1,4,2,0,0,13335,3029,257,1,0,0,0
30,22,0,0,-1,3,2,0,0,13335,3303,350,0,0,0,0
21,13,0,0,-1,3,2,0,0,208414,2598,144,0,0,0,0
58,16,29,5,-1,7,1,0,0,-1,1857,335,3,1,0,1
40,24,8,0,-1,3,3,0,0,-1,2188,3,1,1,0,1
20,11,2,0,-1,4,2,0,0,1303,5351,128,0,0,0,0
63,15,11,0,27,5,2,1,1,46261,2188,4,0,1,0,1
92,36,19,28,-1,4,2,0,0,-1,3828,555,1,1,0,1
29,21,0,0,-1,3,2,0,0,24940,-1,0,0,0,0,0
63,27,7,21,-1,4,3,0,0,24940,7156,151,0,1,0,0
54,21,5,19,-1,4,2,0,0,14907,6340,600,0,1,0,0
61,31,11,11,-1,4,2,0,0,13335,7616,133,1,0,1,0
66,12,13,9,23,5,3,0,1,131965,91,274,1,1,0,1
33,25,0,0,-1,3,2,0,0,-1,37,0,0,1,1,1
90,19,5,0,56,3,3,0,0,15169,-1,0,0,0,0,0
41,11,21,0,-1,6,2,0,0,270,-1,0,0,0,0,0
33,15,9,0,-1,4,2,0,0,14061,-1,0,0,1,0,0
77,22,19,28,-1,5,3,0,0,32133,6426,149,0,0,0,0
79,14,33,0,23,4,2,1,0,-1,4377,0,0,1,0,1
49,18,23,0,-1,5,2,0,0,16509,7351,162,2,0,0,0
106,14,34,50,-1,7,3,0,0,396982,8391,1717,1,0,0,0
73,29,35,0,-1,7,2,0,0,-1,1819,372,1,1,0,1
53,36,9,0,-1,3,5,0,0,15169,5616,228,2,1,1,1
28,19,0,0,-1,3,2,0,0,15169,5614,230,0,1,1,1
50,14,19,9,-1,6,4,1,0,33322,-1,0,1,1,0,1
41,21,7,5,-1,4,5,0,0,37932,5568,0,0,1,0,1
27,18,0,0,-1,3,2,0,0,13335,6112,98,0,0,0,0
25,17,0,0,-1,3,2,0,0,10381,7106,563,0,0,0,0
86,21,14,0,42,6,2,1,0,37963,-1,1090,1,1,0,1
48,17,11,0,10,3,3,0,0,19021,6490,84,0,0,0,1
34,26,0,0,-1,3,2,0,0,15169,7299,370,2,0,1,0
26,17,0,0,-1,3,2,0,0,13335,6140,0,0,0,0,0
32,11,12,0,-1,3,1,0,0,61969,-1,0,0,0,0,0
123,26,33,46,8,7,2,0,0,8075,8019,381,2,1,1,1
59,26,25,0,-1,3,3,0,0,14618,6889,51,1,1,0,0
26,17,0,0,-1,3,2,0,0,206548,2651,271,0,0,0,0
27,18,0,0,-1,3,2,0,0,-1,1844,348,1,1,0,1
18,9,0,0,-1,3,2,0,0,12406,-1,322,0,0,0,0
63,21,5,29,-1,4,1,0,0,24940,-1,220,0,0,0,0
109,23,8,4,64,4,2,0,0,13335,4428,1780,8,0,0,0
51,16,18,9,-1,4,2,0,0,398101,2046,1606,0,0,0,1
102,13,71,10,-1,9,3,0,0,16625,12123,662,6,0,0,0
52,15,4,24,-1,4,2,0,0,-1,4288,94,0,1,0,0
69,14,29,18,-1,8,3,0,0,-1,7471,200,0,1,0,1
218,12,23,9,165,6,3,1,0,-1,-1,24,1,1,0,1
34,16,9,0,-1,3,2,0,0,32934,8516,2808,0,0,0,0
39,20,10,0,-1,5,2,0,0,14618,6606,333,0,1,0,1
26,17,0,0,-1,3,2,0,0,15169,4161,221,0,0,0,0
32,18,6,0,-1,4,2,0,0,13335,7906,3416,0,0,0,0
28,20,0,0,-1,3,2,0,0,-1,-1,193,0,0,0,0
158,38,80,0,31,8,4,0,0,-1,3157,860,7,1,0,1
58,13,37,0,-1,3,2,0,0,-1,-1,0,0,1,0,1
57,16,33,0,-1,3,3,0,0,22612,5911,297,4,0,0,0
243,25,35,0,174,8,14,1,0,-1,328,38,1,1,0,1
130,54,3,15,49,4,5,1,0,-1,3992,25,1,1,0,1
23,14,0,0,-1,3,1,0,0,-1,5,360,1,1,0,1
43,24,11,0,-1,5,1,0,0,16509,7192,113,0,1,0,1
30,22,0,0,-1,3,2,0,0,29873,1967,225,0,0,0,0
41,23,8,0,-1,4,3,0,0,-1,284,82,1,1,0,1
24,15,0,0,-1,3,2,0,0,2635,10048,161,0,0,0,0
41,13,11,9,-1,5,2,0,0,47583,1335,125,0,1,0,1
35,26,0,0,-1,3,2,0,0,15169,7299,370,0,0,1,0
40,26,6,0,-1,4,3,0,0,-1,3791,595,0,1,0,1
43,14,10,0,-1,3,2,0,0,16509,1967,2416,0,1,0,1
48,17,7,16,-1,5,3,0,0,13335,8145,620,0,0,0,0
41,13,10,10,-1,5,2,0,0,-1,3340,313,0,1,0,1
31,24,-1,-1,-1,2,2,0,0,-1,134,231,0,1,0,1
32,24,-1,-1,-1,2,2,0,0,-1,5157,1051,0,1,0,1
54,24,22,0,-1,5,2,0,0,57752,7119,3473,1,1,1,0
27,18,0,0,-1,3,2,0,0,62214,7421,0,0,0,0,0
73,14,9,0,40,3,4,0,0,2635,5160,1048,1,1,0,0
28,19,0,0,-1,3,2,0,0,13335,-1,335,0,0,0,0
33,25,0,0,-1,3,3,0,0,16509,-1,175,0,0,0,0
49,11,19,11,-1,5,2,0,0,16625,9396,100,3,1,0,0
37,19,7,3,-1,4,2,0,0,-1,606,124,0,0,0,1
28,19,0,0,-1,3,2,0,0,50673,7092,578,0,0,0,0
91,36,19,28,-1,4,2,0,0,-1,3815,568,1,1,0,1
38,26,4,0,-1,4,2,0,0,-1,199,166,0,1,0,1
80,14,33,0,24,4,2,1,0,-1,-1,-1,0,1,0,1
43,35,0,0,-1,3,2,0,0,15169,7298,371,2,0,1,0
50,17,16,9,-1,5,2,0,0,132644,3072,215,1,1,0,1
23,14,0,0,-1,3,2,0,0,4694,5731,0,0,0,0,0
49,32,9,0,-1,4,1,0,0,-1,4175,216,1,1,0,1
35,14,5,7,-1,4,2,1,0,54113,7027,643,0,0,0,0
52,16,5,22,-1,4,2,0,0,14907,7130,905,0,0,0,0
60,22,27,3,-1,7,1,0,0,-1,2300,257,2,1,0,1
55,13,17,16,-1,6,4,0,0,-1,4565,184,2,1,1,1
125,50,3,15,47,4,4,1,0,-1,3992,25,1,1,0,1
111,15,80,8,-1,10,2,1,0,-1,2048,144,1,1,0,1
111,17,86,0,-1,10,2,0,0,20473,3346,306,5,0,1,0
87,16,47,16,-1,6,3,1,0,398101,8407,723,0,1,0,1
27,18,0,0,-1,3,2,0,0,16509,4106,276,0,0,0,0
25,17,0,0,-1,3,1,0,0,-1,396,335,0,1,0,1
54,18,14,14,-1,4,2,0,0,206281,2541,0,1,1,0,1
29,20,0,0,-1,3,2,0,0,27647,5231,247,0,0,0,0
27,20,-1,-1,-1,2,2,0,0,32244,3237,51,0,0,0,0
86,19,4,55,-1,4,4,1,0,-1,-1,301,0,1,0,1
57,14,31,4,-1,7,1,0,0,-1,2130,70,1,1,0,1
86,23,48,6,-1,10,3,1,0,59755,-1,0,1,1,0,1
50,16,12,14,-1,4,3,0,0,-1,3151,136,0,1,0,1
43,14,15,6,-1,5,3,0,0,24940,7157,149,0,1,0,0
24,15,0,0,-1,3,2,0,0,13335,1976,216,1,0,0,0
72,17,15,31,-1,5,1,0,0,53831,6137,72,3,1,0,0
33,24,0,0,-1,3,2,0,0,19318,-1,928,0,0,0,0
33,19,6,0,-1,3,2,0,0,-1,-1,341,0,1,0,1
40,20,11,0,-1,3,3,0,0,13335,1338,122,0,1,0,1
30,15,4,2,-1,4,2,0,0,40092,2975,312,0,1,0,1
73,14,40,11,-1,7,3,0,0,-1,3228,60,2,1,0,1
47,12,4,23,-1,4,2,0,0,16625,9121,375,2,1,0,0
84,11,18,47,-1,6,3,0,0,197695,8143,282,0,0,0,0
42,34,-1,-1,-1,2,2,0,0,14618,5939,634,0,0,0,1
100,31,8,53,-1,4,2,0,0,13335,7615,134,6,0,1,0
94,21,57,7,-1,10,2,0,0,396982,8217,182,1,0,0,0
59,10,25,15,-1,5,3,0,0,-1,-1,0,1,1,0,1
27,18,0,0,-1,3,2,0,0,24940,-1,0,0,1,0,0
27,18,0,0,-1,3,2,0,0,24940,5028,2642,0,0,0,0
65,57,0,0,-1,3,5,0,0,-1,1804,23,0,1,0,1
33,12,12,0,-1,3,1,0,0,32097,-1,165,1,0,0,0
24,15,0,0,-1,3,2,0,0,32244,-2,129,0,0,0,0
29,20,0,0,-1,3,3,0,0,13335,-1,732,0,0,0,0
24,16,0,0,-1,3,2,0,0,45102,3091,1658,0,0,0,0
103,15,80,0,-1,10,1,1,0,-1,2048,144,1,1,0,1
91,11,26,46,-1,5,2,0,0,-1,1546,280,6,1,0,0
43,16,5,13,-1,4,2,0,0,14907,7133,902,0,0,0,0
30,21,0,0,-1,3,2,0,0,396982,3066,2047,0,0,1,0
45,26,0,0,10,3,2,1,0,16625,7874,162,0,0,0,0
22,12,2,0,-1,4,1,0,0,-1,-1,0,0,1,0,1
38,30,0,0,-1,3,2,0,0,19871,8431,2160,0,1,0,0
59,25,8,18,-1,4,3,0,0,16509,8919,214,0,1,0,0
62,29,12,13,-1,4,4,0,0,13335,2335,222,0,1,0,1
61,13,40,0,-1,6,1,0,0,16509,9052,79,3,0,0,0
37,10,12,7,-1,5,2,0,0,48854,6153,1164,0,1,0,1
62,12,7,0,33,4,1,0,0,24940,4812,393,0,0,0,0
23,15,0,0,-1,3,2,0,0,-1,1059,36,0,0,0,0
55,33,13,0,-1,3,7,0,0,-1,1,364,0,1,0,1
22,13,0,0,-1,3,2,0,0,13335,7542,374,0,0,0,0
29,13,8,0,-1,4,1,0,0,13335,1899,292,0,1,0,1
31,20,3,0,-1,4,2,0,0,-1,111,253,0,0,0,1
64,12,27,16,-1,6,4,0,0,13335,-1,0,0,0,0,0
41,16,5,11,-1,4,2,0,0,14907,7132,903,0,0,0,0
46,21,16,1,-1,5,2,1,0,16509,2824,827,0,1,0,1
65,15,14,0,26,6,2,0,0,-1,603,127,0,1,0,1
61,17,36,0,-1,3,3,0,0,15830,6708,231,3,0,1,0
78,14,33,0,22,4,2,1,0,-1,4377,0,0,1,0,1
58,24,25,0,-1,3,5,0,1,-1,5627,217,0,1,1,1
39,30,0,0,-1,3,2,0,0,24940,-1,0,2,0,0,0
21,12,0,0,-1,3,2,0,0,8075,8854,0,0,0,0,0
37,30,-1,-1,-1,2,4,0,0,-1,129,236,0,1,1,1
36,15,13,0,-1,5,2,0,0,8560,7419,616,0,1,0,1
53,12,33,0,-1,7,1,0,0,13335,5484,2186,2,0,0,0
32,24,0,0,-1,3,2,0,0,14618,-1,83,0,0,0,0
35,27,0,0,-1,3,2,0,0,15169,7298,371,0,1,1,1
164,24,12,9,110,5,2,0,0,-1,1282,0,1,1,0,1
48,23,17,0,-1,3,3,0,0,-1,3,362,0,1,0,1
99,25,42,24,-1,6,3,0,0,6908,7455,3131,3,0,0,0
83,31,31,12,-1,6,3,0,0,13335,5119,724,1,0,0,0
54,16,18,12,-1,6,2,0,0,-1,1731,96,0,1,0,1
32,24,0,0,-1,3,2,0,0,13335,5058,786,0,0,0,1
32,24,0,0,-1,3,2,0,0,-1,2329,228,0,0,0,0
121,46,3,15,47,4,5,1,0,-1,4004,14,0,1,0,1
54,18,16,12,-1,5,3,0,0,44709,-1,669,0,1,0,1
51,10,32,0,-1,7,3,0,0,-1,2791,131,2,1,0,1
43,24,10,0,-1,4,2,0,0,29873,6867,72,0,1,0,1
32,11,13,0,-1,5,1,0,0,12824,3493,159,0,1,0,1
35,27,0,0,-1,3,2,0,0,-1,-1,0,2,1,0,1
55,29,11,7,-1,4,5,0,0,-1,5616,228,1,1,1,1
53,19,11,15,-1,4,2,0,0,14618,6672,633,0,1,0,0
57,16,5,27,-1,4,2,0,0,14907,7133,901,0,0,0,0
32,24,0,0,-1,3,2,0,0,13335,5092,2944,0,0,0,0
96,17,51,9,10,9,2,0,0,-1,4609,139,1,1,0,1
486,11,130,0,335,5,10,1,0,-1,-2,341,13,1,0,1
78,16,17,9,27,5,5,0,1,-1,342,23,1,1,0,1
89,19,61,0,-1,6,1,0,0,13335,2041,150,5,1,0,0
37,29,0,0,-1,3,2,0,0,13335,4108,275,0,0,0,0
59,31,11,9,-1,4,2,0,0,13335,7615,133,0,0,1,0
71,14,42,6,-1,7,2,0,0,16625,7199,129,3,0,0,0
54,17,11,0,17,3,3,1,0,17223,9293,205,0,0,0,0
59,21,15,15,-1,5,4,0,0,7377,12648,0,0,0,0,0
51,16,27,0,-1,3,3,0,0,22612,5910,298,2,0,0,0
76,21,47,0,-1,9,2,0,0,-1,175,190,1,1,0,1
61,21,7,7,16,4,2,1,0,16625,12210,209,0,0,0,0
29,21,0,0,-1,3,2,0,0,26347,7246,1884,0,0,0,0
71,28,11,24,-1,4,2,0,0,13335,7617,131,3,0,1,0
45,15,13,8,-1,4,1,0,0,13335,1726,101,1,1,0,1
104,23,73,0,-1,5,2,0,0,16509,8434,696,10,0,0,0
38,12,18,0,-1,5,2,1,0,16509,8965,1261,0,1,0,0
51,23,8,5,5,4,2,0,0,-1,4,361,1,1,0,1
85,21,51,4,-1,9,2,0,0,396982,8215,185,1,0,0,0
34,26,0,0,-1,3,2,0,0,16509,6512,427,0,0,1,0
52,20,0,0,22,3,4,0,1,-1,560,170,1,1,1,1
76,15,22,30,-1,5,2,0,0,16509,9504,357,4,0,0,0
35,9,6,12,-1,4,3,0,0,37153,7975,0,0,1,0,0
41,17,16,0,-1,5,2,0,0,-1,4041,0,0,1,0,1
31,22,0,0,-1,3,2,0,0,16276,4567,181,2,0,0,0
110,15,87,0,-1,3,2,1,0,14618,5339,140,13,0,0,0
75,14,9,0,42,3,4,0,0,2635,5160,1048,2,1,0,0
69,15,36,10,-1,6,2,0,0,-1,1884,307,2,1,0,1
29,20,0,0,-1,3,2,0,0,13335,1337,124,0,1,1,1
32,23,0,0,-1,3,2,0,0,15169,7298,371,1,0,1,0
42,20,13,0,-1,4,3,0,0,29992,-1,0,2,0,0,0
46,33,0,0,-1,3,2,0,0,2635,5160,1048,0,0,0,0
52,14,18,0,11,3,3,0,0,36351,5290,189,0,1,0,0
40,19,4,9,-1,4,3,0,0,-1,2241,315,0,1,0,1
